Date,Category,Product,Customer,Region,Sales_Rep,Quantity,Unit_Price,Total_Amount,Returned
2023-02-09,Clothing,Sweater,John Pierce,East,Megan Le,2,101.13,202.26,0
2023-07-27,Footwear,Boots,Shannon Rivera,West,Kiara Mcintyre,3,106.73,320.19,0
2023-03-28,Footwear,Boots,Matthew Foster,East,Heather Fields,2,73.38,146.76,0
2023-11-20,Footwear,Sneakers,Mark Brown,West,Edward Burgess,2,159.71,319.42,0
2023-02-28,Accessories,Watch,Angelica Keith,West,Dawn Summers,2,170.57,341.14,0
2023-05-05,Accessories,Sunglasses,Melissa Gates,North,Dawn Summers,4,189.67,758.68,0
2024-03-27,Clothing,T-shirt,Joshua Reed,North,Carlos Ryan,1,34.06,34.06,0
2023-07-17,Footwear,Sneakers,Mark Brown,East,Heather Fields,4,198.53,794.12,0
2023-08-13,Clothing,Jacket,William Barrett,North,Tanner Mitchell DDS,2,88.96,177.92,0
2023-02-25,Clothing,Jacket,Noah Rhodes,South,Megan Le,1,86.87,86.87,0
2023-02-11,Footwear,Sneakers,Allison Hill,North,Maria Parker,1,32.76,32.76,0
2023-04-06,Footwear,Boots,Elaine Brooks,West,Dawn Summers,2,150.61,301.22,0
2024-02-09,Accessories,Bag,James Brown,South,Heather Fields,4,123.11,492.44,0
2023-01-31,Accessories,Sunglasses,Paula Moreno,East,Maria Parker,3,103.56,310.68,1
2023-03-14,Footwear,Sneakers,Andrew Reynolds,West,Dawn Summers,3,86.19,258.57,0
2024-01-26,Footwear,Loafers,Denise Davenport,South,Maria Parker,1,29.52,29.52,0
2023-01-17,Clothing,T-shirt,Victoria Larson,East,Heather Fields,2,45.17,90.34,1
2024-03-05,Footwear,Boots,Dustin Jordan,North,Edward Burgess,3,163.5,490.5,0
2023-11-25,Footwear,Boots,Isaiah Avila,South,Megan Le,3,77.35,232.05,0
2023-12-28,Accessories,Sunglasses,Debra Davidson,East,Kevin Oconnor,4,136.71,546.84,0
2023-03-28,Accessories,Belt,Angel Perry,East,Carlos Ryan,3,13.35,40.05,0
2023-12-04,Footwear,Loafers,Sharon Cochran,South,Carlos Ryan,2,147.78,295.56,0
2023-10-31,Clothing,T-shirt,Nicole Herring,West,Kevin Oconnor,3,56.06,168.18,0
2023-09-02,Accessories,Sunglasses,Shelly Alexander,West,Sara Fuller,2,171.94,343.88,0
2023-08-16,Footwear,Sneakers,Andrew Avila,North,Maria Parker,4,147.54,590.16,1
2023-01-21,Footwear,Boots,Angel Perry,North,Kiara Mcintyre,1,41.77,41.77,0
2023-06-12,Clothing,Jacket,Ashley Waller,North,Dawn Summers,3,70.53,211.59,0
2023-05-02,Footwear,Loafers,Michele Williams,East,Megan Le,3,43.4,130.2,0
2024-01-28,Accessories,Sunglasses,Daniel Salinas,North,Edward Burgess,3,53.0,159.0,1
2024-03-13,Accessories,Sunglasses,Evelyn Galvan,East,Kevin Oconnor,4,120.03,480.12,0
2023-12-13,Footwear,Loafers,Gabrielle Davis,East,Carlos Ryan,1,64.04,64.04,0
2024-03-08,Clothing,Jeans,Angelica Tucker,North,Tanner Mitchell DDS,4,182.53,730.12,0
2023-09-14,Footwear,Boots,Nathan Freeman,South,Megan Le,2,61.15,122.3,0
2023-07-14,Footwear,Sandals,Mark Perez,North,Kiara Mcintyre,4,15.35,61.4,0
2024-03-24,Clothing,Jacket,Michael Elliott,East,Dawn Summers,2,171.26,342.52,0
2023-02-01,Accessories,Belt,Jeffrey Chandler,West,Kevin Oconnor,1,107.58,107.58,0
2023-07-11,Clothing,Jacket,Kelly Donovan,South,Maria Parker,4,91.83,367.32,0
2023-08-29,Footwear,Sandals,Carla Gray,West,Carlos Ryan,1,42.94,42.94,1
2023-12-16,Footwear,Sandals,Michael Lyons,West,Sara Fuller,3,78.08,234.24,0
2024-03-24,Footwear,Sandals,Lisa Barnes,North,Kevin Oconnor,4,151.22,604.88,0
2023-03-29,Clothing,Jacket,Jessica Garcia,West,Maria Parker,1,99.61,99.61,0
2023-08-23,Accessories,Watch,Sherry Decker,East,Carlos Ryan,2,48.66,97.32,0
2024-01-31,Clothing,Jeans,Donna Landry,South,Dawn Summers,1,159.76,159.76,0
2023-11-15,Footwear,Loafers,Alyssa Day,South,Megan Le,2,84.3,168.6,0
2024-02-07,Accessories,Sunglasses,Cynthia Moore,North,Maria Parker,2,74.87,149.74,1
2023-03-14,Clothing,Jeans,Yvonne Burns,East,Kevin Oconnor,4,19.61,78.44,0
2023-01-20,Footwear,Sneakers,Rebecca Henderson,East,Kiara Mcintyre,1,77.59,77.59,0
2024-01-24,Clothing,Jacket,Jeremy Reed,South,Heather Fields,1,53.27,53.27,0
2023-05-25,Clothing,Dress,Lisa Allen,West,Kevin Oconnor,3,98.02,294.06,0
2024-03-31,Footwear,Boots,Shannon James,North,Kevin Oconnor,4,112.52,450.08,0
2023-12-29,Clothing,Sweater,Krista Gibson,South,Edward Burgess,1,87.28,87.28,0
2023-06-20,Clothing,Sweater,Joyce Solis,North,Edward Burgess,3,131.23,393.69,0
2023-06-09,Clothing,Dress,Daniel Baker,East,Tanner Mitchell DDS,3,38.89,116.67,0
2023-01-31,Accessories,Belt,Brittney Phillips,West,Tanner Mitchell DDS,4,178.53,714.12,0
2024-02-09,Clothing,Jeans,Rebecca Jackson,North,Edward Burgess,1,107.7,107.7,0
2023-02-05,Accessories,Sunglasses,Patrick Thornton,South,Carlos Ryan,1,85.16,85.16,0
2023-08-18,Clothing,Sweater,Brian Rodriguez,East,Edward Burgess,2,63.08,126.16,0
2023-11-05,Clothing,Jeans,Mrs. Kristen Reyes,East,Tanner Mitchell DDS,3,46.58,139.74,0
2023-02-22,Accessories,Watch,Krista Gibson,West,Heather Fields,4,103.32,413.28,0
2023-01-25,Clothing,Jeans,Victor Baker,East,Tanner Mitchell DDS,4,154.81,619.24,0
2023-05-30,Footwear,Sneakers,Jasmin Alvarado,South,Maria Parker,3,134.42,403.26,0
2023-08-03,Accessories,Sunglasses,Stephanie Ross,North,Megan Le,4,73.38,293.52,1
2023-11-19,Accessories,Bag,Angelica Tucker,West,Sara Fuller,3,158.36,475.08,0
2023-10-11,Accessories,Watch,Mike Allen,North,Heather Fields,4,127.11,508.44,0
2023-10-25,Clothing,Dress,Jose Travis,West,Edward Burgess,3,128.88,386.64,0
2023-08-23,Footwear,Loafers,April Frost,East,Edward Burgess,2,185.53,371.06,0
2024-01-27,Footwear,Loafers,Jamie Smith,East,Kevin Oconnor,2,108.17,216.34,0
2023-06-02,Footwear,Sneakers,Sharon Cherry,North,Maria Parker,2,126.83,253.66,0
2023-11-11,Footwear,Sandals,Christine Wright,North,Kevin Oconnor,4,13.99,55.96,0
2023-02-25,Clothing,Jeans,Allen Rosales,South,Dawn Summers,3,85.56,256.68,1
2023-10-21,Footwear,Sandals,Marc Moore,North,Sara Fuller,2,119.93,239.86,0
2023-10-03,Accessories,Bag,Jessica Smith,South,Sara Fuller,1,187.62,187.62,0
2023-12-01,Clothing,Jeans,Jonathan Peterson,East,Heather Fields,4,184.95,739.8,0
2023-12-02,Accessories,Belt,Joshua Cooke,West,Tanner Mitchell DDS,4,141.77,567.08,0
2023-01-12,Clothing,Dress,Cameron Fisher,West,Tanner Mitchell DDS,3,61.16,183.48,0
2023-03-12,Footwear,Sneakers,Spencer Haynes,East,Carlos Ryan,4,23.54,94.16,0
2024-01-03,Clothing,Jacket,Donald Wright,East,Maria Parker,1,135.17,135.17,0
2024-02-22,Accessories,Sunglasses,Theresa Clark,North,Megan Le,3,68.95,206.85,0
2023-08-04,Footwear,Boots,Elizabeth Kelley,West,Megan Le,3,85.15,255.45,0
2023-12-23,Accessories,Sunglasses,Jason Powell,South,Tanner Mitchell DDS,2,165.75,331.5,0
2023-10-26,Footwear,Sneakers,Theresa Clark,East,Dawn Summers,2,34.68,69.36,0
2024-02-27,Footwear,Boots,Michael Elliott,North,Megan Le,1,138.26,138.26,0
2023-03-22,Clothing,Jacket,Mrs. Kristen Reyes,South,Dawn Summers,4,193.25,773.0,0
2023-08-21,Footwear,Sneakers,Michael Evans,South,Kevin Oconnor,4,141.76,567.04,0
2023-10-02,Footwear,Sneakers,Devon Flores,East,Dawn Summers,3,119.33,357.99,0
2023-02-12,Footwear,Sandals,Keith Jennings,East,Heather Fields,3,146.17,438.51,0
2023-06-10,Footwear,Sandals,Denise Jones,East,Edward Burgess,1,91.35,91.35,0
2024-01-28,Footwear,Boots,Kenneth Scott,North,Dawn Summers,4,124.23,496.92,0
2023-01-16,Footwear,Sneakers,Jessica Gross,East,Megan Le,4,79.98,319.92,0
2024-03-22,Clothing,Sweater,Debra Christian,East,Carlos Ryan,1,70.85,70.85,1
2023-06-19,Footwear,Loafers,Cristian Santos,West,Heather Fields,1,24.55,24.55,1
2024-01-26,Footwear,Sandals,Tommy Walter,East,Heather Fields,1,61.55,61.55,0
2023-07-12,Footwear,Sneakers,William Herrera,West,Edward Burgess,1,78.2,78.2,0
2023-03-15,Accessories,Belt,Ethan Adams,North,Megan Le,2,24.77,49.54,0
2023-01-30,Accessories,Belt,Brittany Farmer,West,Carlos Ryan,4,91.67,366.68,0
2023-12-31,Clothing,Dress,Michelle Harmon,West,Maria Parker,3,16.81,50.43,0
2023-01-22,Accessories,Bag,Shannon Jones,North,Edward Burgess,1,149.43,149.43,0
2023-04-24,Accessories,Belt,Abigail Shaffer,South,Carlos Ryan,3,39.83,119.49,0
2024-02-15,Accessories,Watch,Spencer Haynes,East,Maria Parker,3,93.36,280.08,0
2023-09-04,Footwear,Boots,Kimberly Gutierrez,East,Kevin Oconnor,4,25.38,101.52,0
2023-11-28,Clothing,Sweater,Christine Wright,West,Megan Le,1,45.49,45.49,0
2023-09-08,Accessories,Belt,John Pierce,North,Kevin Oconnor,2,42.33,84.66,0
2023-08-05,Footwear,Sneakers,Michael Wang,West,Kevin Oconnor,1,144.63,144.63,0
2023-02-26,Accessories,Belt,Jonathan Peterson,West,Edward Burgess,3,123.58,370.74,0
2023-02-11,Footwear,Loafers,Joseph Knight,East,Dawn Summers,3,113.6,340.8,0
2023-01-23,Accessories,Bag,Anthony Everett,West,Sara Fuller,3,187.98,563.94,0
2023-05-09,Footwear,Sneakers,Nicole Herring,East,Dawn Summers,1,141.49,141.49,0
2023-06-10,Clothing,Dress,John Daniel,South,Heather Fields,4,106.92,427.68,0
2023-04-17,Accessories,Belt,Melissa Martinez,South,Sara Fuller,3,146.18,438.54,0
2023-03-09,Footwear,Sandals,Elizabeth Fowler,South,Kiara Mcintyre,4,193.84,775.36,0
2023-07-11,Footwear,Loafers,Debra Davidson,South,Dawn Summers,1,119.92,119.92,0
2023-02-11,Clothing,Dress,David Smith,East,Carlos Ryan,2,129.6,259.2,0
2023-10-13,Accessories,Sunglasses,Laura Haney,East,Carlos Ryan,1,151.69,151.69,0
2023-09-27,Footwear,Loafers,Cameron Parker,West,Heather Fields,1,69.03,69.03,1
2023-04-25,Clothing,Jacket,Michael Evans,North,Carlos Ryan,4,72.67,290.68,0
2023-05-14,Accessories,Bag,Nathan Freeman,South,Dawn Summers,3,28.26,84.78,0
2023-04-03,Footwear,Sneakers,Rodney Morales,South,Maria Parker,2,191.85,383.7,0
2023-05-01,Clothing,T-shirt,James Brown,East,Carlos Ryan,3,187.02,561.06,0
2023-07-27,Accessories,Watch,Timothy Duncan,West,Carlos Ryan,2,170.18,340.36,0
2023-04-15,Clothing,Sweater,John Pierce,West,Dawn Summers,4,136.59,546.36,0
2023-05-05,Footwear,Sneakers,Cynthia Rowe,East,Kevin Oconnor,2,58.09,116.18,0
2023-04-26,Footwear,Sneakers,Anthony Everett,South,Megan Le,2,101.74,203.48,0
2023-04-09,Clothing,Dress,Aaron Wise,West,Kevin Oconnor,4,150.03,600.12,0
2023-08-29,Clothing,Jacket,Olivia Harris,East,Carlos Ryan,1,160.93,160.93,0
2023-07-20,Accessories,Belt,Daniel Baker,East,Dawn Summers,3,21.61,64.83,0
2024-02-14,Clothing,T-shirt,Denise Jones,North,Tanner Mitchell DDS,4,26.13,104.52,0
2023-04-22,Accessories,Bag,Andrew Avila,North,Sara Fuller,4,15.84,63.36,1
2023-04-22,Clothing,Jacket,Cynthia Rowe,West,Megan Le,1,118.79,118.79,0
2023-06-05,Accessories,Sunglasses,Marc Moore,South,Kevin Oconnor,4,144.65,578.6,0
2023-12-16,Accessories,Bag,Nicole Herring,North,Edward Burgess,4,21.19,84.76,0
2023-03-01,Accessories,Bag,Abigail Shaffer,North,Sara Fuller,4,88.57,354.28,0
2023-12-18,Footwear,Sandals,Denise Davenport,South,Edward Burgess,3,56.52,169.56,0
2023-12-05,Clothing,Sweater,Darlene Miller,North,Sara Fuller,2,199.6,399.2,0
2023-12-30,Clothing,T-shirt,Paul Jones,North,Kiara Mcintyre,1,150.05,150.05,0
2023-08-27,Footwear,Sneakers,Sierra Johnson,West,Edward Burgess,3,133.45,400.35,1
2023-07-17,Footwear,Boots,Melissa Brewer,East,Dawn Summers,1,142.69,142.69,0
2023-09-03,Clothing,Sweater,Cassandra Gaines,South,Sara Fuller,3,175.05,525.15,0
2023-08-01,Footwear,Sandals,Joshua Cooke,South,Tanner Mitchell DDS,2,60.41,120.82,1
2023-04-13,Accessories,Sunglasses,Judy Baker,East,Megan Le,2,20.74,41.48,0
2023-01-16,Clothing,Dress,Lindsay Martinez,East,Sara Fuller,2,63.73,127.46,0
2023-11-21,Accessories,Bag,Michael Lewis,South,Sara Fuller,1,183.24,183.24,0
2023-12-30,Footwear,Sandals,Jessica Callahan,East,Carlos Ryan,3,183.21,549.63,0
2023-08-01,Footwear,Sneakers,Keith Jennings,North,Kevin Oconnor,3,80.76,242.28,0
2024-02-21,Accessories,Bag,Stephanie Ross,West,Kevin Oconnor,4,196.39,785.56,0
2023-09-14,Footwear,Sneakers,Laura Roberts,South,Heather Fields,4,77.03,308.12,0
2023-12-25,Footwear,Sandals,Megan Young,East,Maria Parker,4,92.42,369.68,0
2024-02-12,Accessories,Watch,Susan Murray MD,South,Kevin Oconnor,4,62.32,249.28,0
2024-02-14,Accessories,Bag,Mrs. Kristen Reyes,South,Kiara Mcintyre,3,48.1,144.3,0
2023-01-03,Accessories,Watch,Alyssa Day,East,Heather Fields,4,17.93,71.72,0
2023-10-28,Footwear,Loafers,Cynthia Moore,East,Edward Burgess,4,71.27,285.08,0
2023-10-22,Clothing,Jeans,Erin Warner,West,Heather Fields,1,89.37,89.37,0
2024-03-14,Footwear,Loafers,Denise Mccann,South,Kevin Oconnor,1,171.94,171.94,0
2023-09-18,Clothing,Jeans,Adam Vaughan,East,Heather Fields,2,108.77,217.54,0
2023-12-03,Footwear,Sneakers,Carol Tucker,East,Dawn Summers,4,163.29,653.16,0
2023-10-15,Footwear,Sandals,Deborah Figueroa,East,Maria Parker,3,147.6,442.8,0
2023-08-23,Footwear,Loafers,Elizabeth Perkins,South,Heather Fields,2,120.69,241.38,0
2023-10-05,Accessories,Sunglasses,Alex Hernandez,North,Kevin Oconnor,4,125.6,502.4,0
2024-02-02,Accessories,Watch,Keith Jennings,East,Heather Fields,4,108.3,433.2,0
2023-11-01,Footwear,Loafers,Michael Warner,South,Kiara Mcintyre,1,98.8,98.8,0
2023-03-14,Clothing,Sweater,Jonathan Peterson,South,Dawn Summers,4,159.73,638.92,0
2023-07-16,Clothing,T-shirt,Laura Haney,North,Maria Parker,2,105.88,211.76,0
2023-03-20,Accessories,Sunglasses,Brian Ramirez,West,Edward Burgess,3,17.97,53.91,0
2023-02-24,Accessories,Belt,Ashley Waller,North,Edward Burgess,4,53.26,213.04,0
2023-12-28,Accessories,Sunglasses,Shelly Alexander,West,Tanner Mitchell DDS,2,73.69,147.38,0
2023-03-11,Clothing,Jeans,Dylan Miller,South,Sara Fuller,1,67.89,67.89,0
2023-10-09,Accessories,Watch,Debra Davidson,North,Megan Le,1,112.58,112.58,0
2024-01-24,Accessories,Sunglasses,Elizabeth Perkins,West,Carlos Ryan,4,129.62,518.48,0
2023-04-23,Footwear,Boots,Gabrielle Davis,West,Sara Fuller,4,94.68,378.72,1
2023-04-25,Footwear,Sandals,Kathleen Moran,West,Sara Fuller,2,41.62,83.24,0
2023-07-05,Footwear,Loafers,Allison Hill,North,Carlos Ryan,4,30.04,120.16,0
2023-10-24,Accessories,Watch,Michael Wang,East,Edward Burgess,3,70.0,210.0,0
2023-09-09,Footwear,Boots,Dr. William Warren,West,Carlos Ryan,2,152.95,305.9,0
2023-01-18,Footwear,Sandals,Melissa Brewer,South,Carlos Ryan,3,158.81,476.43,0
2023-11-04,Clothing,T-shirt,Melissa Brewer,North,Maria Parker,1,193.12,193.12,1
2023-10-30,Accessories,Belt,David Alvarez,West,Edward Burgess,1,48.53,48.53,0
2024-01-18,Clothing,T-shirt,Tina Sanders,West,Kiara Mcintyre,4,22.63,90.52,0
2023-10-01,Clothing,T-shirt,Michael Evans,South,Kevin Oconnor,2,25.65,51.3,0
2023-02-18,Clothing,Sweater,Matthew Mcmillan,West,Edward Burgess,2,165.44,330.88,0
2023-03-07,Footwear,Sandals,Barbara Dudley,North,Kiara Mcintyre,3,135.44,406.32,0
2023-12-18,Clothing,Sweater,Alyssa Day,North,Kiara Mcintyre,2,184.69,369.38,0
2023-06-06,Clothing,T-shirt,David Wright,North,Edward Burgess,3,49.61,148.83,0
2024-03-01,Footwear,Loafers,Abigail Shaffer,North,Tanner Mitchell DDS,4,107.58,430.32,0
2023-02-06,Accessories,Watch,Derek Zuniga,South,Carlos Ryan,4,41.21,164.84,1
2023-09-23,Accessories,Belt,Dustin Jordan,West,Edward Burgess,3,98.22,294.66,0
2024-01-24,Accessories,Bag,Melissa Gates,East,Carlos Ryan,1,55.66,55.66,0
2023-05-05,Footwear,Boots,Margaret Coleman,East,Tanner Mitchell DDS,2,130.15,260.3,0
2023-02-23,Clothing,T-shirt,Ryan Gonzalez,East,Kiara Mcintyre,3,137.43,412.29,0
2023-10-22,Footwear,Loafers,Debra Davidson,South,Kiara Mcintyre,4,31.21,124.84,0
2023-03-15,Clothing,Jeans,Abigail Shaffer,East,Kevin Oconnor,2,165.68,331.36,0
2023-03-06,Accessories,Belt,Aimee Montoya,North,Kevin Oconnor,3,165.6,496.8,0
2023-02-23,Clothing,Sweater,Patty Perez,East,Sara Fuller,3,114.56,343.68,0
2023-11-04,Footwear,Sneakers,John Young,South,Maria Parker,1,108.7,108.7,0
2023-12-05,Accessories,Belt,Tricia Valencia,East,Megan Le,2,118.93,237.86,0
2023-10-17,Footwear,Sneakers,William Herrera,South,Megan Le,1,13.72,13.72,0
2023-10-13,Accessories,Sunglasses,Julie Alexander,West,Carlos Ryan,3,28.87,86.61,0
2024-03-12,Footwear,Sneakers,Adam Vaughan,East,Megan Le,1,120.18,120.18,0
2024-03-04,Clothing,Jeans,Melissa Gates,South,Tanner Mitchell DDS,4,172.0,688.0,0
2023-10-16,Accessories,Sunglasses,Tammie Bright,West,Sara Fuller,3,139.23,417.69,0
2023-05-27,Footwear,Boots,Monica Herrera,North,Kiara Mcintyre,1,159.09,159.09,0
2023-09-19,Clothing,Dress,April Frost,South,Megan Le,4,161.2,644.8,1
2023-11-21,Accessories,Sunglasses,Cristian Santos,West,Megan Le,4,70.64,282.56,0
2024-01-21,Footwear,Boots,Desiree Tyler,North,Megan Le,4,22.62,90.48,0
2023-08-30,Clothing,Jacket,Melissa Gates,North,Kiara Mcintyre,4,38.07,152.28,0
2023-10-10,Footwear,Sneakers,Crystal Johnson,North,Sara Fuller,4,94.05,376.2,0
2023-02-09,Footwear,Loafers,Zachary Hicks,West,Kevin Oconnor,1,28.41,28.41,0
2024-02-29,Footwear,Loafers,Susan Serrano,North,Carlos Ryan,3,151.59,454.77,0
2023-10-31,Clothing,Sweater,Jessica Garcia,South,Dawn Summers,4,32.78,131.12,0
2024-01-26,Clothing,Jeans,Rebecca Henderson,West,Megan Le,1,191.68,191.68,0
2023-06-13,Footwear,Sandals,Derek Zuniga,South,Kevin Oconnor,3,98.05,294.15,0
2023-05-02,Accessories,Watch,Sierra Johnson,North,Edward Burgess,2,173.86,347.72,0
2023-07-13,Footwear,Loafers,Veronica Simpson,North,Carlos Ryan,4,155.51,622.04,0
2023-11-01,Accessories,Bag,Robert Potter,West,Dawn Summers,3,198.7,596.1,0
2023-12-06,Clothing,Dress,John Anderson,West,Kevin Oconnor,3,188.49,565.47,0
2023-02-02,Clothing,Dress,Amber Wright,West,Dawn Summers,3,116.64,349.92,0
2023-09-02,Footwear,Sandals,Joshua Blair,East,Maria Parker,2,27.04,54.08,0
2023-04-28,Footwear,Sandals,Matthew Mcmillan,West,Kevin Oconnor,1,42.75,42.75,0
2024-01-04,Footwear,Sandals,Joshua Reed,South,Kiara Mcintyre,2,158.62,317.24,0
2024-03-14,Footwear,Boots,Julie Alexander,North,Dawn Summers,4,113.65,454.6,0
2023-12-29,Clothing,Sweater,Samantha Garcia,North,Heather Fields,3,18.15,54.45,0
2024-02-24,Clothing,Jacket,Jeremy Dalton,South,Carlos Ryan,2,36.04,72.08,0
2024-02-08,Clothing,Sweater,Michael Elliott,East,Heather Fields,2,100.36,200.72,0
2023-08-24,Footwear,Sandals,Anthony Everett,North,Carlos Ryan,3,86.76,260.28,0
2023-11-29,Footwear,Sneakers,Denise Mccann,North,Kiara Mcintyre,1,167.44,167.44,0
2023-11-08,Accessories,Bag,Denise Davenport,North,Sara Fuller,1,115.15,115.15,0
2024-03-16,Accessories,Bag,Mary Marshall,East,Edward Burgess,4,97.6,390.4,0
2023-12-26,Clothing,Jeans,Jose Travis,West,Kevin Oconnor,2,25.55,51.1,0
2023-01-27,Clothing,Jacket,Michael Elliott,South,Edward Burgess,3,38.08,114.24,0
2023-12-19,Clothing,Jeans,Wayne Morgan,South,Dawn Summers,4,164.25,657.0,0
2023-05-06,Footwear,Sandals,Jordan Henderson,East,Maria Parker,3,175.36,526.08,0
2023-08-20,Clothing,Jacket,Brittany Farmer,East,Kevin Oconnor,1,111.58,111.58,0
2024-01-05,Footwear,Boots,Bryan Herrera,North,Sara Fuller,1,101.06,101.06,0
2024-02-26,Accessories,Bag,Daniel Baker,South,Maria Parker,3,95.14,285.42,0
2023-08-26,Clothing,Dress,Timothy Duncan,West,Kiara Mcintyre,2,50.56,101.12,1
2024-01-31,Clothing,Sweater,Angelica Keith,West,Dawn Summers,4,85.05,340.2,0
2024-01-12,Footwear,Loafers,Katherine Salas,South,Megan Le,1,142.04,142.04,0
2023-11-20,Footwear,Sneakers,Sierra Johnson,East,Kiara Mcintyre,2,74.4,148.8,0
2023-11-30,Footwear,Loafers,Joseph Knight,South,Carlos Ryan,1,55.42,55.42,0
2023-07-31,Accessories,Watch,Jeremy Reed,North,Sara Fuller,3,178.63,535.89,0
2024-02-12,Accessories,Bag,Brian Rodriguez,East,Dawn Summers,2,29.81,59.62,0
2023-02-16,Accessories,Bag,Garrett Lin,North,Megan Le,1,80.02,80.02,0
2024-03-19,Footwear,Boots,Lawrence Adkins,East,Sara Fuller,2,92.09,184.18,0
2024-03-20,Accessories,Watch,Susan Murray MD,East,Kevin Oconnor,3,66.61,199.83,1
2023-06-24,Footwear,Sandals,Tricia Valencia,South,Kiara Mcintyre,2,83.0,166.0,0
2023-06-12,Accessories,Bag,Anthony Humphrey,North,Maria Parker,1,143.44,143.44,0
2023-01-27,Clothing,Jacket,David Martinez,North,Sara Fuller,1,155.85,155.85,0
2023-04-14,Clothing,Sweater,Megan Young,West,Edward Burgess,1,15.75,15.75,0
2023-04-08,Footwear,Sandals,Cristian Santos,West,Maria Parker,3,191.72,575.16,0
2023-10-24,Accessories,Sunglasses,Lindsay Martinez,North,Carlos Ryan,3,58.69,176.07,0
2023-08-07,Accessories,Sunglasses,Whitney Peters,South,Heather Fields,3,186.04,558.12,0
2023-03-17,Accessories,Belt,Rebecca Henderson,West,Kiara Mcintyre,2,132.73,265.46,1
2023-03-30,Accessories,Sunglasses,Joyce Bowen,West,Kevin Oconnor,1,39.59,39.59,0
2023-05-30,Accessories,Bag,Denise Jones,West,Carlos Ryan,1,137.43,137.43,0
2023-01-26,Accessories,Bag,Sierra Johnson,South,Tanner Mitchell DDS,1,29.99,29.99,0
2024-03-11,Footwear,Loafers,Matthew Mcmillan,East,Kiara Mcintyre,1,31.59,31.59,0
2023-07-22,Footwear,Boots,Ricky Davis II,North,Sara Fuller,3,73.45,220.35,0
2023-07-23,Clothing,Jeans,Gabrielle Davis,East,Kiara Mcintyre,4,119.96,479.84,0
2023-07-18,Clothing,T-shirt,Andrew Avila,West,Megan Le,3,189.78,569.34,0
2023-03-19,Accessories,Watch,Larry Dixon,West,Sara Fuller,3,186.95,560.85,0
2023-06-09,Accessories,Watch,Diane Evans,West,Maria Parker,1,135.85,135.85,0
2023-05-25,Accessories,Watch,John Pierce,South,Edward Burgess,4,108.23,432.92,0
2023-05-11,Accessories,Bag,Derek Zuniga,North,Sara Fuller,3,111.53,334.59,0
2023-02-01,Accessories,Watch,Adam Vaughan,South,Edward Burgess,2,48.89,97.78,0
2024-01-29,Footwear,Loafers,Brian Rodriguez,East,Megan Le,3,149.89,449.67,0
2023-07-05,Footwear,Sandals,Cassandra Gaines,North,Maria Parker,2,185.09,370.18,0
2023-10-01,Accessories,Belt,Christopher Parker,West,Dawn Summers,4,96.97,387.88,0
2023-03-19,Clothing,Sweater,Alexander Collins,North,Heather Fields,3,59.25,177.75,0
2023-11-21,Clothing,Sweater,Jamie Smith,West,Kiara Mcintyre,4,167.13,668.52,0
2023-02-10,Clothing,Dress,Melissa Martinez,North,Tanner Mitchell DDS,2,134.28,268.56,0
2023-04-04,Footwear,Sneakers,Pamela Boyd,North,Edward Burgess,1,121.99,121.99,0
2023-11-23,Clothing,Dress,Rebecca Jackson,East,Dawn Summers,4,133.33,533.32,0
2023-04-13,Accessories,Watch,John Bishop,East,Megan Le,3,75.72,227.16,0
2023-05-23,Clothing,T-shirt,Katherine Salas,West,Edward Burgess,4,122.56,490.24,0
2023-10-07,Accessories,Belt,Jeffrey Johnson,South,Carlos Ryan,1,196.93,196.93,0
2024-03-10,Clothing,T-shirt,Courtney Mills,North,Kevin Oconnor,1,12.4,12.4,0
2024-03-23,Clothing,Jacket,Steve Sanchez,South,Sara Fuller,4,144.68,578.72,1
2023-06-27,Footwear,Sandals,Gina Moore,North,Carlos Ryan,1,144.27,144.27,0
2024-02-14,Clothing,T-shirt,David Davis,East,Megan Le,4,140.45,561.8,0
2023-01-13,Clothing,Jeans,Michele Williams,North,Kevin Oconnor,3,182.8,548.4,0
2024-03-06,Footwear,Loafers,Michael Warner,East,Heather Fields,4,81.24,324.96,0
2023-10-04,Footwear,Boots,Crystal Johnson,North,Sara Fuller,2,161.04,322.08,0
2023-09-13,Clothing,Jacket,Laura Roberts,East,Dawn Summers,4,155.47,621.88,0
